CODCLIENTE;NOME;CIDADE;UF;DATA;NRODOCUMENTO;VENDEDOR;CODPRODUTO;PRODUTO;CODCOR;FAMILIA;GRUPO;MARCA;QTDE;PRECO;PRECOCUSTO;VALTOTAL;TIPO;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12354550;CHAMYTO GO IOGURTE 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,77;62,88;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12354539;CHAMYTO GO IOGURTE 100g VITAMINA;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,77;62,88;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12381714;NESTON 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;12;11,39;8,14;136,68;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12381967;NINHO IOG 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;12;11,39;7,96;136,68;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12381968;NINHO IOG 540g POLPA 3 SABORES;;PRATA;REFRIGERADO;NESTLE;12;6,7;4,55;80,4;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12383027;NINHO IOG POUCH 100g MACA E BANANA;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,81;62,88;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12531300;CHANDELLE 540g CHOCOLATE;;PRATA;REFRIGERADO;NESTLE;8;9,99;7,3;79,92;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12555518;CHAMYTO LEITE FERM TRAD 480G;;PRATA;REFRIGERADO;NESTLE;5;5,68;4,32;28,4;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12515949;NESTON 510g POLPA 3 CEREAIS;;PRATA;REFRIGERADO;NESTLE;6;6,01;4,47;36,06;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12516216;CHAMBINHO POUCH 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,74;62,88;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12578252;NESTLE IOG 320g NATURAL INT ZERO LACTOSE;;PRATA;REFRIGERADO;NESTLE;12;4,92;3,58;59,04;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;12583428;CHANDELLE DUO 180g DARK BRANCO;;OURO;REFRIGERADO;NESTLE;24;4,46;3,13;107,04;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;125783480;NESTLE IOG 320g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;12;4,92;3,58;59,04;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;640109528;NESTLE IOG 1,15KG COCO;;OURO;REFRIGERADO;NESTLE;12;11,06;8,06;132,72;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;640110528;NESTLE IOG 1,15KG ZERO MORANGO;;OURO;REFRIGERADO;NESTLE;12;12,87;9,76;154,44;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;640104531;NESTLE IOG 170G ZERO BATIDO;;OURO;REFRIGERADO;NESTLE;24;2,71;2,07;65,04;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;640113528;NESTLE IOG 1,15Kg VITAMINA FRUTAS;;PRATA;REFRIGERADO;NESTLE;12;11,06;8,06;132,72;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294805;VENDEDOR: VALDIR ZACARIAS;640115528;NESTLE IOG 1,15Kg MORANGO;;PRATA;REFRIGERADO;NESTLE;12;11,06;8,06;132,72;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294806;VENDEDOR: VALDIR ZACARIAS;691303;PURI AGUA DE COCO 300ML INTEGRAL;;OURO;REFRIGERADO;PURI;60;5,28;3,66;316,8;VENDA;
627;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294806;VENDEDOR: VALDIR ZACARIAS;691301;PURI AGUA DE COCO 1LT INTEGRAL;;OURO;REFRIGERADO;PURI;42;14,06;10,04;590,52;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12183959;CHAMYTO BIG LEITE FERM 6X120G CONJUNTO;;PRATA;REFRIGERADO;NESTLE;21;8,57;6,27;179,97;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12343045;CHAMYTO LEITE FERM  450G PACK;;PRATA;REFRIGERADO;NESTLE;21;5,68;4,18;119,28;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;28;2,48;1,84;69,44;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12342556;NESTLE IOG 170g NATURAL COM MEL;;PRATA;REFRIGERADO;NESTLE;28;2,48;1,84;69,44;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12119803;NESTLE IOG 160g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;28;2,48;1,84;69,44;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12343321;NINHO IOG 170g LIQ MACA/BANANA;;OURO;REFRIGERADO;NESTLE;24;2,93;2,13;70,32;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12334187;CHAMBINHO PETIT 320g MORANGO;;OURO;REFRIGERADO;NESTLE;16;6,6;4,91;105,6;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12342563;NESTLE IOG 170g NATURAL CEN/LAR/MEL;;PRATA;REFRIGERADO;NESTLE;28;2,48;1,84;69,44;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12354539;CHAMYTO GO IOGURTE 100g VITAMINA;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,77;62,88;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12381714;NESTON 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;12;11,39;8,14;136,68;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12381967;NINHO IOG 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;12;11,39;7,96;136,68;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12381968;NINHO IOG 540g POLPA 3 SABORES;;PRATA;REFRIGERADO;NESTLE;12;6,7;4,55;80,4;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12383027;NINHO IOG POUCH 100g MACA E BANANA;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,81;62,88;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12531300;CHANDELLE 540g CHOCOLATE;;PRATA;REFRIGERADO;NESTLE;8;9,99;7,3;79,92;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12555518;CHAMYTO LEITE FERM TRAD 480G;;PRATA;REFRIGERADO;NESTLE;5;5,68;4,32;28,4;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12515949;NESTON 510g POLPA 3 CEREAIS;;PRATA;REFRIGERADO;NESTLE;6;6,01;4,47;36,06;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12516216;CHAMBINHO POUCH 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,74;62,88;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12518476;NESTLE IOG 510G POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;6;5,6;4,09;33,6;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12578252;NESTLE IOG 320g NATURAL INT ZERO LACTOSE;;PRATA;REFRIGERADO;NESTLE;12;4,92;3,58;59,04;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;12583428;CHANDELLE DUO 180g DARK BRANCO;;OURO;REFRIGERADO;NESTLE;24;4,46;3,13;107,04;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;125783480;NESTLE IOG 320g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;12;4,92;3,58;59,04;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;640109528;NESTLE IOG 1,15KG COCO;;OURO;REFRIGERADO;NESTLE;12;11,06;8,06;132,72;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;640110528;NESTLE IOG 1,15KG ZERO MORANGO;;OURO;REFRIGERADO;NESTLE;12;12,87;9,76;154,44;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;640111528;NESTLE IOG 1,15KG ZERO BATIDO;;OURO;REFRIGERADO;NESTLE;12;12,87;9,76;154,44;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;640104531;NESTLE IOG 170G ZERO BATIDO;;OURO;REFRIGERADO;NESTLE;24;2,71;2,07;65,04;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;640113528;NESTLE IOG 1,15Kg VITAMINA FRUTAS;;PRATA;REFRIGERADO;NESTLE;12;11,06;8,06;132,72;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294807;VENDEDOR: VALDIR ZACARIAS;640115528;NESTLE IOG 1,15Kg MORANGO;;PRATA;REFRIGERADO;NESTLE;24;11,06;8,06;265,44;VENDA;
629;SUPERMERCADOS IRMAOS UNIDOS LTDA -;Bombinhas;SC;03/08/2026;294808;VENDEDOR: VALDIR ZACARIAS;691301;PURI AGUA DE COCO 1LT INTEGRAL;;OURO;REFRIGERADO;PURI;42;14,06;10,04;590,52;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12343045;CHAMYTO LEITE FERM  450G PACK;;PRATA;REFRIGERADO;NESTLE;63;5,68;4,18;357,84;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;252;2,48;1,84;624,96;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12342556;NESTLE IOG 170g NATURAL COM MEL;;PRATA;REFRIGERADO;NESTLE;28;2,48;1,84;69,44;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12119803;NESTLE IOG 160g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;28;2,48;1,84;69,44;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12334187;CHAMBINHO PETIT 320g MORANGO;;OURO;REFRIGERADO;NESTLE;64;6,6;4,91;422,4;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12334185;NESTLE IOG 170g GARRAFINHA MORANGO;;OURO;REFRIGERADO;NESTLE;24;2,39;1,65;57,36;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12342563;NESTLE IOG 170g NATURAL CEN/LAR/MEL;;PRATA;REFRIGERADO;NESTLE;28;2,48;1,84;69,44;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12354550;CHAMYTO GO IOGURTE 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;48;2,62;1,77;125,76;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12354539;CHAMYTO GO IOGURTE 100g VITAMINA;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,77;62,88;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12381132;CHAMYTO IOG 130g MGO/CER CHOCOLATE;;OURO;REFRIGERADO;NESTLE;48;3,62;2,19;173,76;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12381714;NESTON 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;12;11,39;8,14;136,68;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12381967;NINHO IOG 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;12;11,39;7,96;136,68;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12381968;NINHO IOG 540g POLPA 3 SABORES;;PRATA;REFRIGERADO;NESTLE;168;6,7;4,55;1125,6;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12383027;NINHO IOG POUCH 100g MACA E BANANA;;PRATA;REFRIGERADO;NESTLE;96;2,62;1,81;251,52;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12531300;CHANDELLE 540g CHOCOLATE;;PRATA;REFRIGERADO;NESTLE;240;9,99;7,3;2397,6;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12555518;CHAMYTO LEITE FERM TRAD 480G;;PRATA;REFRIGERADO;NESTLE;20;5,68;4,32;113,6;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12515949;NESTON 510g POLPA 3 CEREAIS;;PRATA;REFRIGERADO;NESTLE;6;6,01;4,47;36,06;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12516216;CHAMBINHO POUCH 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;48;2,62;1,74;125,76;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12518476;NESTLE IOG 510G POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;24;5,6;4,09;134,4;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12572718;NESTLE IOG 150g BICAM FRUTAS VERMELHAS;;OURO;REFRIGERADO;NESTLE;28;3,01;2,17;84,28;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;125783480;NESTLE IOG 320g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;12;4,92;3,58;59,04;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;12334188;CHAMBINHO PETIT 320g MACA E BANANA;;OURO;REFRIGERADO;NESTLE;16;6,6;4,91;105,6;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;640110528;NESTLE IOG 1,15KG ZERO MORANGO;;OURO;REFRIGERADO;NESTLE;192;12,87;9,76;2471,04;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;640111528;NESTLE IOG 1,15KG ZERO BATIDO;;OURO;REFRIGERADO;NESTLE;12;12,87;9,76;154,44;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294809;VENDEDOR: VALDIR ZACARIAS;640115528;NESTLE IOG 1,15Kg MORANGO;;PRATA;REFRIGERADO;NESTLE;48;11,06;8,06;530,88;VENDA;
559;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Palhoça;SC;03/08/2026;294810;VENDEDOR: VALDIR ZACARIAS;541440;ZINHO PAO BOLINHA TRAD CHURRASCO 300g;;OURO;REFRIGERADO;ZINHO;120;9,62;6,64;1154,4;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294811;VENDEDOR: VALDIR ZACARIAS;541446;ZINHO PAO DE ALHO BAGUETE TRAD 300g;;OURO;REFRIGERADO;ZINHO;36;10,45;6,97;376,2;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294811;VENDEDOR: VALDIR ZACARIAS;541440;ZINHO PAO BOLINHA TRAD CHURRASCO 300g;;OURO;REFRIGERADO;ZINHO;60;9,86;6,64;591,6;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12343045;CHAMYTO LEITE FERM  450G PACK;;PRATA;REFRIGERADO;NESTLE;210;5,86;4,18;1230,6;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12342556;NESTLE IOG 170g NATURAL COM MEL;;PRATA;REFRIGERADO;NESTLE;140;2,61;1,84;365,4;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12342563;NESTLE IOG 170g NATURAL CEN/LAR/MEL;;PRATA;REFRIGERADO;NESTLE;280;2,61;1,84;730,8;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;840;2,61;1,84;2192,4;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12279183;CHANDELLE 360g CHOCOLATE;;OURO;REFRIGERADO;NESTLE;18;7,43;5,28;133,74;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12334187;CHAMBINHO PETIT 320g MORANGO;;OURO;REFRIGERADO;NESTLE;16;6,74;4,91;107,84;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12343321;NINHO IOG 170g LIQ MACA/BANANA;;OURO;REFRIGERADO;NESTLE;120;2,94;2,13;352,8;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12334185;NESTLE IOG 170g GARRAFINHA MORANGO;;OURO;REFRIGERADO;NESTLE;48;2,46;1,65;118,08;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12326241;NESTLE IOG 170g GARRAFINHA VITAMINA DE F;;OURO;REFRIGERADO;NESTLE;48;2,46;1,65;118,08;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12381968;NINHO IOG 540g POLPA 3 SABORES;;PRATA;REFRIGERADO;NESTLE;180;6,86;4,55;1234,8;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12381967;NINHO IOG 850g MACA/BANANA;;OURO;REFRIGERADO;NESTLE;12;11,73;7,96;140,76;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12381132;CHAMYTO IOG 130g MGO/CER CHOCOLATE;;OURO;REFRIGERADO;NESTLE;24;3,7;2,19;88,8;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12440873;MOLICO 850g MORANGO ZERO LACTOSE;;DIAMANTE;REFRIGERADO;NESTLE;24;11,14;8;267,36;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12518476;NESTLE IOG 510G POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;24;5,73;4,09;137,52;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12551709;NESTLE IOG 340G NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;120;5,04;3,58;604,8;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12551760;NESTLE IOG 340g NATURAL INTEGRAL COM MEL;;PRATA;REFRIGERADO;NESTLE;12;5,04;3,58;60,48;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12342863;CHAMYTO BIG LEITE FERM 120G;;PRATA;REFRIGERADO;NESTLE;630;1,47;1,05;926,1;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12531300;CHANDELLE 540g CHOCOLATE;;PRATA;REFRIGERADO;NESTLE;40;10,18;7,3;407,2;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12579698;CHAMBINHO IOG 510g POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;18;6,26;4,01;112,68;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12578252;NESTLE IOG 320g NATURAL INT ZERO LACTOSE;;PRATA;REFRIGERADO;NESTLE;180;5,04;3,58;907,2;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12583428;CHANDELLE DUO 180g DARK BRANCO;;OURO;REFRIGERADO;NESTLE;24;4,53;3,13;108,72;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12600395;CHAMBINHO IOG 165g LIQ MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,85;2,05;68,4;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12590333;GALBANI MANTEIGA 200G POTE COM SAL;;PRATA;REFRIGERADO;GALBANI;48;9,74;9,27;467,52;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12590325;GALBANI MANTEIGA 200G POTE SEM SAL;;PRATA;REFRIGERADO;GALBANI;24;9,74;9,27;233,76;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;640104531;NESTLE IOG 170G ZERO BATIDO;;OURO;REFRIGERADO;NESTLE;24;2,81;2,07;67,44;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;640110528;NESTLE IOG 1,15KG ZERO MORANGO;;OURO;REFRIGERADO;NESTLE;96;13,28;9,76;1274,88;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;03/08/2026;294812;VENDEDOR: VALDIR ZACARIAS;12500363;NESTLE GREGO 450g POTAO TRADICIONAL;;OURO;REFRIGERADO;NESTLE;96;9,03;7,41;866,88;VENDA;
